site,timestamp_utc,water_temperature,water_temp_grade_code,water_temp_grade_desc,water_temperature_note,sp_conductance,sp_conductance_grade_code,sp_conductance_grade_desc,sp_conductance_note,ph,ph_grade_code,ph_grade_desc,ph_note,do_concentration,do_concentration_grade_code,do_concentration_grade_desc,do_concentration_note,do_saturation,do_saturation_grade_code,do_saturation_grade_desc,do_saturation_note,turbidity,turbidity_grade_code,turbidity_grade_desc,turbidity_note,water_temperature (deg C)_flag,sp_conductance (mS/cm)_flag,pH (pH units)_flag,do_concentration (mg/L)_flag,do_saturation (percent)_flag,turbidity (FNU)_flag
KLGO,2023-08-16 01:00:00.000,6.15,30,Est Good,Provisional data - QC incomplete.,0.03,30,Est Good,Provisional data - QC incomplete.,7.3,30,Est Good,Provisional data - QC incomplete.,12.92,30,Est Good,Provisional data - QC incomplete.,104.2,30,Est Good,Provisional data - QC incomplete.,55.8,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 02:00:00.000,6.16,30,Est Good,Provisional data - QC incomplete.,0.03,30,Est Good,Provisional data - QC incomplete.,7.3,30,Est Good,Provisional data - QC incomplete.,12.91,30,Est Good,Provisional data - QC incomplete.,104.1,30,Est Good,Provisional data - QC incomplete.,55.6,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 03:00:00.000,6.13,30,Est Good,Provisional data - QC incomplete.,0.03,30,Est Good,Provisional data - QC incomplete.,7.31,30,Est Good,Provisional data - QC incomplete.,12.91,30,Est Good,Provisional data - QC incomplete.,104.1,30,Est Good,Provisional data - QC incomplete.,53.1,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 04:00:00.000,6.11,30,Est Good,Provisional data - QC incomplete.,0.03,30,Est Good,Provisional data - QC incomplete.,7.3,30,Est Good,Provisional data - QC incomplete.,12.92,30,Est Good,Provisional data - QC incomplete.,104.1,30,Est Good,Provisional data - QC incomplete.,54.7,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 05:00:00.000,6.11,30,Est Good,Provisional data - QC incomplete.,0.029,30,Est Good,Provisional data - QC incomplete.,7.29,30,Est Good,Provisional data - QC incomplete.,12.93,30,Est Good,Provisional data - QC incomplete.,104.1,30,Est Good,Provisional data - QC incomplete.,56.5,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 06:00:00.000,6.06,30,Est Good,Provisional data - QC incomplete.,0.029,30,Est Good,Provisional data - QC incomplete.,7.28,30,Est Good,Provisional data - QC incomplete.,12.94,30,Est Good,Provisional data - QC incomplete.,104.1,30,Est Good,Provisional data - QC incomplete.,54.2,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 07:00:00.000,6,30,Est Good,Provisional data - QC incomplete.,0.029,30,Est Good,Provisional data - QC incomplete.,7.29,30,Est Good,Provisional data - QC incomplete.,12.98,30,Est Good,Provisional data - QC incomplete.,104.3,30,Est Good,Provisional data - QC incomplete.,47.7,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 08:00:00.000,5.99,30,Est Good,Provisional data - QC incomplete.,0.028,30,Est Good,Provisional data - QC incomplete.,7.27,30,Est Good,Provisional data - QC incomplete.,12.99,30,Est Good,Provisional data - QC incomplete.,104.3,30,Est Good,Provisional data - QC incomplete.,50.5,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 09:00:00.000,6.03,30,Est Good,Provisional data - QC incomplete.,0.027,30,Est Good,Provisional data - QC incomplete.,7.24,30,Est Good,Provisional data - QC incomplete.,12.98,30,Est Good,Provisional data - QC incomplete.,104.4,30,Est Good,Provisional data - QC incomplete.,48.1,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 10:00:00.000,6.04,30,Est Good,Provisional data - QC incomplete.,0.027,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,12.99,30,Est Good,Provisional data - QC incomplete.,104.4,30,Est Good,Provisional data - QC incomplete.,48.7,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 11:00:00.000,6.09,30,Est Good,Provisional data - QC incomplete.,0.026,30,Est Good,Provisional data - QC incomplete.,7.24,30,Est Good,Provisional data - QC incomplete.,12.97,30,Est Good,Provisional data - QC incomplete.,104.4,30,Est Good,Provisional data - QC incomplete.,50,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 12:00:00.000,6.11,30,Est Good,Provisional data - QC incomplete.,0.026,30,Est Good,Provisional data - QC incomplete.,7.23,30,Est Good,Provisional data - QC incomplete.,12.95,30,Est Good,Provisional data - QC incomplete.,104.4,30,Est Good,Provisional data - QC incomplete.,46.9,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 13:00:00.000,6.15,30,Est Good,Provisional data - QC incomplete.,0.025,30,Est Good,Provisional data - QC incomplete.,7.24,30,Est Good,Provisional data - QC incomplete.,12.96,30,Est Good,Provisional data - QC incomplete.,104.5,30,Est Good,Provisional data - QC incomplete.,48.4,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 14:00:00.000,6.12,30,Est Good,Provisional data - QC incomplete.,0.026,30,Est Good,Provisional data - QC incomplete.,7.24,30,Est Good,Provisional data - QC incomplete.,12.95,30,Est Good,Provisional data - QC incomplete.,104.4,30,Est Good,Provisional data - QC incomplete.,48.5,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 15:00:00.000,6.11,30,Est Good,Provisional data - QC incomplete.,0.026,30,Est Good,Provisional data - QC incomplete.,7.25,30,Est Good,Provisional data - QC incomplete.,12.96,30,Est Good,Provisional data - QC incomplete.,104.4,30,Est Good,Provisional data - QC incomplete.,46.3,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 16:00:00.000,6.07,30,Est Good,Provisional data - QC incomplete.,0.026,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,12.97,30,Est Good,Provisional data - QC incomplete.,104.4,30,Est Good,Provisional data - QC incomplete.,50.5,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 17:00:00.000,6.06,30,Est Good,Provisional data - QC incomplete.,0.026,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,12.96,30,Est Good,Provisional data - QC incomplete.,104.3,30,Est Good,Provisional data - QC incomplete.,49.5,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 18:00:00.000,6.05,30,Est Good,Provisional data - QC incomplete.,0.026,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,12.98,30,Est Good,Provisional data - QC incomplete.,104.4,30,Est Good,Provisional data - QC incomplete.,54.8,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 19:00:00.000,6.13,30,Est Good,Provisional data - QC incomplete.,0.026,30,Est Good,Provisional data - QC incomplete.,7.28,30,Est Good,Provisional data - QC incomplete.,12.96,30,Est Good,Provisional data - QC incomplete.,104.5,30,Est Good,Provisional data - QC incomplete.,55.1,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 20:00:00.000,6.26,30,Est Good,Provisional data - QC incomplete.,0.025,30,Est Good,Provisional data - QC incomplete.,7.25,30,Est Good,Provisional data - QC incomplete.,12.93,30,Est Good,Provisional data - QC incomplete.,104.6,30,Est Good,Provisional data - QC incomplete.,59,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 21:00:00.000,6.38,30,Est Good,Provisional data - QC incomplete.,0.025,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,12.91,30,Est Good,Provisional data - QC incomplete.,104.7,30,Est Good,Provisional data - QC incomplete.,56.3,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 22:00:00.000,6.48,30,Est Good,Provisional data - QC incomplete.,0.025,30,Est Good,Provisional data - QC incomplete.,7.25,30,Est Good,Provisional data - QC incomplete.,12.89,30,Est Good,Provisional data - QC incomplete.,104.8,30,Est Good,Provisional data - QC incomplete.,65.2,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-16 23:00:00.000,6.67,30,Est Good,Provisional data - QC incomplete.,0.025,30,Est Good,Provisional data - QC incomplete.,7.25,30,Est Good,Provisional data - QC incomplete.,12.82,30,Est Good,Provisional data - QC incomplete.,104.8,30,Est Good,Provisional data - QC incomplete.,64.5,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 00:00:00.000,6.83,30,Est Good,Provisional data - QC incomplete.,0.025,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,12.75,30,Est Good,Provisional data - QC incomplete.,104.6,30,Est Good,Provisional data - QC incomplete.,59.9,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 01:00:00.000,6.91,30,Est Good,Provisional data - QC incomplete.,0.025,30,Est Good,Provisional data - QC incomplete.,7.27,30,Est Good,Provisional data - QC incomplete.,12.71,30,Est Good,Provisional data - QC incomplete.,104.5,30,Est Good,Provisional data - QC incomplete.,55.3,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 02:00:00.000,6.91,30,Est Good,Provisional data - QC incomplete.,0.025,30,Est Good,Provisional data - QC incomplete.,7.24,30,Est Good,Provisional data - QC incomplete.,12.69,30,Est Good,Provisional data - QC incomplete.,104.3,30,Est Good,Provisional data - QC incomplete.,59,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 03:00:00.000,6.88,30,Est Good,Provisional data - QC incomplete.,0.025,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,12.7,30,Est Good,Provisional data - QC incomplete.,104.3,30,Est Good,Provisional data - QC incomplete.,58.3,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 04:00:00.000,6.77,30,Est Good,Provisional data - QC incomplete.,0.025,30,Est Good,Provisional data - QC incomplete.,7.25,30,Est Good,Provisional data - QC incomplete.,12.71,30,Est Good,Provisional data - QC incomplete.,104.1,30,Est Good,Provisional data - QC incomplete.,59.4,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 05:00:00.000,6.58,30,Est Good,Provisional data - QC incomplete.,0.025,30,Est Good,Provisional data - QC incomplete.,7.25,30,Est Good,Provisional data - QC incomplete.,12.77,30,Est Good,Provisional data - QC incomplete.,104.1,30,Est Good,Provisional data - QC incomplete.,52,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 06:00:00.000,6.33,30,Est Good,Provisional data - QC incomplete.,0.026,30,Est Good,Provisional data - QC incomplete.,7.25,30,Est Good,Provisional data - QC incomplete.,12.85,30,Est Good,Provisional data - QC incomplete.,104.1,30,Est Good,Provisional data - QC incomplete.,53.1,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 07:00:00.000,6.03,30,Est Good,Provisional data - QC incomplete.,0.026,30,Est Good,Provisional data - QC incomplete.,7.27,30,Est Good,Provisional data - QC incomplete.,12.97,30,Est Good,Provisional data - QC incomplete.,104.3,30,Est Good,Provisional data - QC incomplete.,67.9,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 08:00:00.000,5.77,30,Est Good,Provisional data - QC incomplete.,0.026,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,13.08,30,Est Good,Provisional data - QC incomplete.,104.4,30,Est Good,Provisional data - QC incomplete.,83.5,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 09:00:00.000,5.66,30,Est Good,Provisional data - QC incomplete.,0.026,30,Est Good,Provisional data - QC incomplete.,7.23,30,Est Good,Provisional data - QC incomplete.,13.12,30,Est Good,Provisional data - QC incomplete.,104.5,30,Est Good,Provisional data - QC incomplete.,94.4,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 10:00:00.000,5.54,30,Est Good,Provisional data - QC incomplete.,0.026,30,Est Good,Provisional data - QC incomplete.,7.23,30,Est Good,Provisional data - QC incomplete.,13.15,30,Est Good,Provisional data - QC incomplete.,104.4,30,Est Good,Provisional data - QC incomplete.,102.6,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 11:00:00.000,5.48,30,Est Good,Provisional data - QC incomplete.,0.026,30,Est Good,Provisional data - QC incomplete.,7.24,30,Est Good,Provisional data - QC incomplete.,13.17,30,Est Good,Provisional data - QC incomplete.,104.4,30,Est Good,Provisional data - QC incomplete.,91.6,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 12:00:00.000,5.49,30,Est Good,Provisional data - QC incomplete.,0.027,30,Est Good,Provisional data - QC incomplete.,7.23,30,Est Good,Provisional data - QC incomplete.,13.15,30,Est Good,Provisional data - QC incomplete.,104.3,30,Est Good,Provisional data - QC incomplete.,102.4,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 13:00:00.000,5.49,30,Est Good,Provisional data - QC incomplete.,0.027,30,Est Good,Provisional data - QC incomplete.,7.25,30,Est Good,Provisional data - QC incomplete.,13.14,30,Est Good,Provisional data - QC incomplete.,104.1,30,Est Good,Provisional data - QC incomplete.,80.3,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 14:00:00.000,5.45,30,Est Good,Provisional data - QC incomplete.,0.028,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,13.15,30,Est Good,Provisional data - QC incomplete.,104.1,30,Est Good,Provisional data - QC incomplete.,76.7,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 15:00:00.000,5.44,30,Est Good,Provisional data - QC incomplete.,0.028,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,13.14,30,Est Good,Provisional data - QC incomplete.,104.1,30,Est Good,Provisional data - QC incomplete.,76.3,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 16:00:00.000,5.44,30,Est Good,Provisional data - QC incomplete.,0.029,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,13.14,30,Est Good,Provisional data - QC incomplete.,104.1,30,Est Good,Provisional data - QC incomplete.,75.4,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 17:00:00.000,5.43,30,Est Good,Provisional data - QC incomplete.,0.029,30,Est Good,Provisional data - QC incomplete.,7.28,30,Est Good,Provisional data - QC incomplete.,13.15,30,Est Good,Provisional data - QC incomplete.,104.1,30,Est Good,Provisional data - QC incomplete.,69.4,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 18:00:00.000,5.46,30,Est Good,Provisional data - QC incomplete.,0.029,30,Est Good,Provisional data - QC incomplete.,7.29,30,Est Good,Provisional data - QC incomplete.,13.15,30,Est Good,Provisional data - QC incomplete.,104.2,30,Est Good,Provisional data - QC incomplete.,65.6,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 19:00:00.000,5.52,30,Est Good,Provisional data - QC incomplete.,0.029,30,Est Good,Provisional data - QC incomplete.,7.29,30,Est Good,Provisional data - QC incomplete.,13.14,30,Est Good,Provisional data - QC incomplete.,104.3,30,Est Good,Provisional data - QC incomplete.,75.4,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 20:00:00.000,5.66,30,Est Good,Provisional data - QC incomplete.,0.029,30,Est Good,Provisional data - QC incomplete.,7.28,30,Est Good,Provisional data - QC incomplete.,13.11,30,Est Good,Provisional data - QC incomplete.,104.4,30,Est Good,Provisional data - QC incomplete.,65.9,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 21:00:00.000,5.85,30,Est Good,Provisional data - QC incomplete.,0.029,30,Est Good,Provisional data - QC incomplete.,7.28,30,Est Good,Provisional data - QC incomplete.,13.07,30,Est Good,Provisional data - QC incomplete.,104.6,30,Est Good,Provisional data - QC incomplete.,67.1,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 22:00:00.000,6.07,30,Est Good,Provisional data - QC incomplete.,0.029,30,Est Good,Provisional data - QC incomplete.,7.31,30,Est Good,Provisional data - QC incomplete.,13,30,Est Good,Provisional data - QC incomplete.,104.6,30,Est Good,Provisional data - QC incomplete.,62.6,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-17 23:00:00.000,6.25,30,Est Good,Provisional data - QC incomplete.,0.029,30,Est Good,Provisional data - QC incomplete.,7.3,30,Est Good,Provisional data - QC incomplete.,12.94,30,Est Good,Provisional data - QC incomplete.,104.6,30,Est Good,Provisional data - QC incomplete.,62.9,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 00:00:00.000,6.44,30,Est Good,Provisional data - QC incomplete.,0.03,30,Est Good,Provisional data - QC incomplete.,7.31,30,Est Good,Provisional data - QC incomplete.,12.9,30,Est Good,Provisional data - QC incomplete.,104.8,30,Est Good,Provisional data - QC incomplete.,58.3,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 01:00:00.000,6.61,30,Est Good,Provisional data - QC incomplete.,0.03,30,Est Good,Provisional data - QC incomplete.,7.31,30,Est Good,Provisional data - QC incomplete.,12.85,30,Est Good,Provisional data - QC incomplete.,104.8,30,Est Good,Provisional data - QC incomplete.,55.9,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 02:00:00.000,6.68,30,Est Good,Provisional data - QC incomplete.,0.03,30,Est Good,Provisional data - QC incomplete.,7.32,30,Est Good,Provisional data - QC incomplete.,12.79,30,Est Good,Provisional data - QC incomplete.,104.5,30,Est Good,Provisional data - QC incomplete.,55.9,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 03:00:00.000,6.68,30,Est Good,Provisional data - QC incomplete.,0.03,30,Est Good,Provisional data - QC incomplete.,7.32,30,Est Good,Provisional data - QC incomplete.,12.76,30,Est Good,Provisional data - QC incomplete.,104.3,30,Est Good,Provisional data - QC incomplete.,57.4,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 04:00:00.000,6.56,30,Est Good,Provisional data - QC incomplete.,0.03,30,Est Good,Provisional data - QC incomplete.,7.32,30,Est Good,Provisional data - QC incomplete.,12.78,30,Est Good,Provisional data - QC incomplete.,104.1,30,Est Good,Provisional data - QC incomplete.,59,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 05:00:00.000,6.39,30,Est Good,Provisional data - QC incomplete.,0.03,30,Est Good,Provisional data - QC incomplete.,7.31,30,Est Good,Provisional data - QC incomplete.,12.81,30,Est Good,Provisional data - QC incomplete.,104,30,Est Good,Provisional data - QC incomplete.,57.8,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 06:00:00.000,6.23,30,Est Good,Provisional data - QC incomplete.,0.03,30,Est Good,Provisional data - QC incomplete.,7.29,30,Est Good,Provisional data - QC incomplete.,12.85,30,Est Good,Provisional data - QC incomplete.,103.8,30,Est Good,Provisional data - QC incomplete.,56.8,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 07:00:00.000,6.03,30,Est Good,Provisional data - QC incomplete.,0.03,30,Est Good,Provisional data - QC incomplete.,7.3,30,Est Good,Provisional data - QC incomplete.,12.92,30,Est Good,Provisional data - QC incomplete.,103.8,30,Est Good,Provisional data - QC incomplete.,42.3,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 08:00:00.000,5.83,30,Est Good,Provisional data - QC incomplete.,0.031,30,Est Good,Provisional data - QC incomplete.,7.27,30,Est Good,Provisional data - QC incomplete.,12.98,30,Est Good,Provisional data - QC incomplete.,103.8,30,Est Good,Provisional data - QC incomplete.,45.8,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 09:00:00.000,5.66,30,Est Good,Provisional data - QC incomplete.,0.031,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,13.04,30,Est Good,Provisional data - QC incomplete.,103.8,30,Est Good,Provisional data - QC incomplete.,42.1,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 10:00:00.000,5.53,30,Est Good,Provisional data - QC incomplete.,0.031,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,13.09,30,Est Good,Provisional data - QC incomplete.,103.9,30,Est Good,Provisional data - QC incomplete.,40.2,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 11:00:00.000,5.41,30,Est Good,Provisional data - QC incomplete.,0.031,30,Est Good,Provisional data - QC incomplete.,7.27,30,Est Good,Provisional data - QC incomplete.,13.13,30,Est Good,Provisional data - QC incomplete.,103.9,30,Est Good,Provisional data - QC incomplete.,41.1,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 12:00:00.000,5.31,30,Est Good,Provisional data - QC incomplete.,0.032,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,13.16,30,Est Good,Provisional data - QC incomplete.,103.9,30,Est Good,Provisional data - QC incomplete.,41,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 13:00:00.000,5.23,30,Est Good,Provisional data - QC incomplete.,0.032,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,13.19,30,Est Good,Provisional data - QC incomplete.,103.9,30,Est Good,Provisional data - QC incomplete.,39.6,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 14:00:00.000,5.15,30,Est Good,Provisional data - QC incomplete.,0.032,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,13.21,30,Est Good,Provisional data - QC incomplete.,103.9,30,Est Good,Provisional data - QC incomplete.,41.2,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 15:00:00.000,5.1,30,Est Good,Provisional data - QC incomplete.,0.032,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,13.23,30,Est Good,Provisional data - QC incomplete.,103.9,30,Est Good,Provisional data - QC incomplete.,38.3,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 16:00:00.000,5.07,30,Est Good,Provisional data - QC incomplete.,0.032,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,13.24,30,Est Good,Provisional data - QC incomplete.,103.9,30,Est Good,Provisional data - QC incomplete.,43.4,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 17:00:00.000,5.08,30,Est Good,Provisional data - QC incomplete.,0.033,30,Est Good,Provisional data - QC incomplete.,7.26,30,Est Good,Provisional data - QC incomplete.,13.25,30,Est Good,Provisional data - QC incomplete.,104,30,Est Good,Provisional data - QC incomplete.,41.1,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 18:00:00.000,5.08,30,Est Good,Provisional data - QC incomplete.,0.033,30,Est Good,Provisional data - QC incomplete.,7.27,30,Est Good,Provisional data - QC incomplete.,13.26,30,Est Good,Provisional data - QC incomplete.,104,30,Est Good,Provisional data - QC incomplete.,38.5,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-18 19:00:00.000,5.22,30,Est Good,Provisional data - QC incomplete.,0.033,30,Est Good,Provisional data - QC incomplete.,7.3,30,Est Good,Provisional data - QC incomplete.,13.25,30,Est Good,Provisional data - QC incomplete.,104.3,30,Est Good,Provisional data - QC incomplete.,74.8,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-19 00:00:00.000,7.83,30,Est Good,Provisional data - QC incomplete.,0.033,30,Est Good,Provisional data - QC incomplete.,7.34,30,Est Good,Provisional data - QC incomplete.,12.62,30,Est Good,Provisional data - QC incomplete.,106.1,30,Est Good,Provisional data - QC incomplete.,25,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-19 01:00:00.000,8.12,30,Est Good,Provisional data - QC incomplete.,0.033,30,Est Good,Provisional data - QC incomplete.,7.34,30,Est Good,Provisional data - QC incomplete.,12.49,30,Est Good,Provisional data - QC incomplete.,105.8,30,Est Good,Provisional data - QC incomplete.,41,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-19 02:00:00.000,8.18,30,Est Good,Provisional data - QC incomplete.,0.032,30,Est Good,Provisional data - QC incomplete.,7.35,30,Est Good,Provisional data - QC incomplete.,12.44,30,Est Good,Provisional data - QC incomplete.,105.5,30,Est Good,Provisional data - QC incomplete.,36.2,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-19 03:00:00.000,7.98,30,Est Good,Provisional data - QC incomplete.,0.032,30,Est Good,Provisional data - QC incomplete.,7.36,30,Est Good,Provisional data - QC incomplete.,12.46,30,Est Good,Provisional data - QC incomplete.,105.1,30,Est Good,Provisional data - QC incomplete.,38,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-19 04:00:00.000,7.61,30,Est Good,Provisional data - QC incomplete.,0.032,30,Est Good,Provisional data - QC incomplete.,7.35,30,Est Good,Provisional data - QC incomplete.,12.54,30,Est Good,Provisional data - QC incomplete.,104.9,30,Est Good,Provisional data - QC incomplete.,71,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-19 05:00:00.000,7.18,30,Est Good,Provisional data - QC incomplete.,0.031,30,Est Good,Provisional data - QC incomplete.,7.34,30,Est Good,Provisional data - QC incomplete.,12.65,30,Est Good,Provisional data - QC incomplete.,104.7,30,Est Good,Provisional data - QC incomplete.,42.2,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-19 06:00:00.000,6.76,30,Est Good,Provisional data - QC incomplete.,0.031,30,Est Good,Provisional data - QC incomplete.,7.32,30,Est Good,Provisional data - QC incomplete.,12.78,30,Est Good,Provisional data - QC incomplete.,104.6,30,Est Good,Provisional data - QC incomplete.,26.2,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
KLGO,2023-08-19 07:00:00.000,6.45,30,Est Good,Provisional data - QC incomplete.,0.031,30,Est Good,Provisional data - QC incomplete.,7.35,30,Est Good,Provisional data - QC incomplete.,12.9,30,Est Good,Provisional data - QC incomplete.,104.8,30,Est Good,Provisional data - QC incomplete.,48.2,30,Est Good,Provisional data - QC incomplete.,P,P,P,P,P,P
